x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.4248765148684194,0.05310956435855242,-0.8497530297368387,-0.37176695050986697,-1.0422752005365914,-0.7833660742886482,-1.128578242619239,-1.1418556337088772,-0.6771469455715434,-0.869669116371296,-0.7169791188404577,-1.2016038936122486,-0.6173986856681719,-0.8563917252816579,-0.5310956435855243,-0.6439534678474481,-0.3518508638754098,-0.9360560718194865,-0.39832173268914317,-1.2679908490604392,-0.31865738615131456,-0.7900047698334673,-0.27882521288240025,-0.5576504257648005,-0.04647086881373337,-0.9294173762746675,-0.05974825990337148,-1.1949651980674296,-0.03983217326891432,-0.7368952054749149,-0.03983217326891432,-0.5510117302199814,0.2854639084272193,-0.8497530297368387,0.26554782179276215,-1.115300851529601,0.21907695297902877,-0.7900047698334673,0.17924477971011443,-0.6107599901233529,a
0.0,0.0,-0.44103823556494487,-0.007113519928466853,-0.8607359113444892,-0.4054706359226106,-1.0385739095561606,-0.8393953515590886,-1.0599144693415612,-1.2021848679108982,-0.7184655127751521,-0.8465088714875555,-0.6615573533474174,-1.2235254276962988,-0.5406275145634808,-0.8963035109868235,-0.49794639499267973,-0.6615573533474174,-0.3627895163518095,-0.9318711106291577,-0.3058813569240747,-1.2946606269809673,-0.22051911778247243,-0.8038277519167544,-0.2560867174248067,-0.5477410344919477,-0.04979463949926797,-0.9318711106291577,0.04268111957080112,-1.1950713479824313,0.07113519928466853,-0.7398060725605528,-0.007113519928466853,-0.533513994635014,0.24897319749633987,-0.8536223914160224,0.35567599642334263,-1.1025955889123622,0.3343354366379421,-0.7896007120598207,0.20629207792553875,-0.6046491939196825,a
0.0,0.0,-0.44492112074659174,-0.08739522014665195,-0.8262820813865275,-0.42903108071992774,-0.9772374616398354,-0.8183370613731955,-1.0169625617064955,-1.1440828819198072,-0.6514916410932236,-0.9057322815198474,-0.6594366611065556,-1.2076430420264632,-0.5720414409599036,-0.8898422414931835,-0.5005362608399156,-0.6912167411598835,-0.3257458205466118,-0.9454573815865074,-0.3178008005332798,-1.2553131621064553,-0.27807570046661984,-0.8103920413598635,-0.27807570046661984,-0.6197115610398957,-0.023835060039995984,-0.9136773015331794,0.0,-1.1599729219464714,-0.007945020013331996,-0.7388868612398756,-0.04767012007999197,-0.5879314809865677,0.29396574049328383,-0.8342271013998594,0.30985578051994783,-1.0725777017998193,0.24629562041329184,-0.7706669412932036,0.1747904402933039,-0.6197115610398957,a
0.0,0.0,-0.5014788129677187,-0.08499640897757944,-0.8754630124690682,-0.45898060847892896,-1.0199569077309534,-0.8329648079802785,-1.0879540349130168,-1.1474515211973224,-0.6289734264340878,-0.9094615760601,-0.7139698354116673,-1.215448648379386,-0.6629719900251196,-0.8924622942645841,-0.5949748628430561,-0.6714716309228775,-0.3314859950125598,-0.9434601396511317,-0.41648240399013925,-1.2579468528681756,-0.4079827630923813,-0.8244651670825206,-0.34848527680807573,-0.6204737855363299,-0.04249820448878972,-0.9179612169578579,-0.11049533167085328,-1.1814500847883542,-0.11899497256861122,-0.756468039900457,-0.11049533167085328,-0.5524766583542664,0.28048814962601215,-0.8499640897757944,0.22099066334170656,-1.0879540349130168,0.1359942543641271,-0.7904666034914888,0.08499640897757944,-0.6119741446385719,a
0.0,0.0,-0.4857944578379133,-0.07949363855529491,-0.8655973976021001,-0.43279869880105004,-1.0422499277249777,-0.7772711325406613,-1.157074072304848,-1.086413060255697,-0.582953349405496,-0.9097605301328194,-0.7331080000099419,-1.1835719518232797,-0.6889448674792226,-0.8479321445898124,-0.6006186024177838,-0.653614361454647,-0.3268071807273235,-0.945091036157395,-0.47696183133176945,-1.2100698313417113,-0.46812920482562553,-0.7949363855529491,-0.3798029397641868,-0.6182838554300715,-0.04416313253071939,-0.9274257831451073,-0.19431778313516532,-1.1482414457987042,-0.2031504096413092,-0.7331080000099419,-0.14132202409830205,-0.5652880963932082,0.27381142169046024,-0.8567647710959562,0.13248939759215816,-1.0687478072434093,0.04416313253071939,-0.7684385060345175,0.06182838554300715,-0.6094512289239277,a
0.0,0.0,-0.5063600803845193,-0.09737693853548449,-0.9153432222335542,-0.4187208357025833,-1.1003594054509747,-0.7692778144303275,-1.1977363439864592,-1.0808840177438779,-0.652425488187746,-0.866654752965812,-0.7984908959909728,-1.1782609562793622,-0.759540120576779,-0.8958678345264574,-0.6621631820412945,-0.6621631820412945,-0.3797700602883895,-0.9250809160871026,-0.5647862435058101,-1.25616250710775,-0.5258354680916162,-0.8763924468193603,-0.4187208357025833,-0.6134747127735523,-0.10711463238903293,-0.9348186099406511,-0.2726554278993566,-1.217211731693556,-0.25318004019225965,-0.8179662836980697,-0.19475387707096897,-0.5745239373593585,0.21422926477806586,-0.8958678345264574,0.06816385697483915,-1.149047874718717,-0.00973769385354845,-0.8861301406729089,-0.00973769385354845,-0.652425488187746,a
0.0,0.0,-0.5298433211376061,-0.020778169456376713,-0.9454067102651404,-0.3532288807584041,-1.1531884048289076,-0.7376250157013733,-1.2466901673826027,-1.0700757270034007,-0.6960686767886198,-0.8519049477114452,-0.8519049477114452,-1.1739665742852843,-0.7999595240705034,-0.8415158629832569,-0.7064577615168082,-0.612955998963113,-0.4051743043993459,-0.9142394560805753,-0.5817887447785479,-1.2570792521107912,-0.5402324058657946,-0.8207376935268801,-0.4259524738557226,-0.5713996600503596,-0.11427993201007192,-0.935017625536952,-0.2805052876610856,-1.2155229131980376,-0.2701162029328973,-0.75840318515775,-0.1870035251073904,-0.5194542364094178,0.24933803347652056,-0.8830722018960103,0.06233450836913014,-1.1531884048289076,-0.010389084728188357,-0.8311267782550685,0.010389084728188357,-0.6025669142349247,a
0.0,0.0,-0.5155333152633141,-0.04296110960527618,-0.955884688717395,-0.3651694316448475,-1.1599499593424567,-0.7518194180923331,-1.2780930107569664,-1.0632874627305855,-0.6873777536844189,-0.8592221921055235,-0.8162610825002474,-1.181430514145095,-0.7947805276976093,-0.8914430243094807,-0.7088583084870569,-0.6336763666778237,-0.4081305412501237,-0.9129235791121187,-0.5584944248685904,-1.2351319011516901,-0.5584944248685904,-0.8699624695068426,-0.4510916508553999,-0.6121958118751856,-0.12888332881582854,-0.9236638565134379,-0.2899874898356142,-1.202911068947733,-0.30072776723693323,-0.8377416373028854,-0.21480554802638088,-0.5799749796712284,0.18258471582242375,-0.8914430243094807,0.02148055480263809,-1.170690236743776,-0.04296110960527618,-0.8914430243094807,-0.02148055480263809,-0.6551569214804617,a
0.0,0.0,-0.5064820794400059,0.017464899291034685,-0.9663910941039193,-0.40751431679080935,-1.1876131517903588,-0.8441367990666765,-1.2865809144395552,-1.2167213172754165,-0.7160608709324221,-0.8965314969397805,-0.8033853673875956,-1.2167213172754165,-0.7509906695144916,-0.8557800652606996,-0.6636661730593181,-0.6170931082832256,-0.37840615130575156,-0.9256396624248384,-0.48319554705195966,-1.2865809144395552,-0.465730647760925,-0.8033853673875956,-0.3900494174997747,-0.5414118780220752,-0.06985959716413874,-0.9023531300367921,-0.16300572671632374,-1.1992564179843819,-0.17464899291034686,-0.7218825040294337,-0.1222542950372428,-0.47155228085793655,0.29108165485057813,-0.797563734290584,0.19211389220138156,-1.077002122947139,0.10478939574620812,-0.74516903641748,0.093146129552185,-0.518125345634029,a
0.0,0.0,-0.4542493209653262,-0.04978074750304945,-0.8649404878654842,-0.42935894721380147,-1.0578408844398006,-0.79026936661091,-1.132512005694375,-1.1076216319428502,-0.6160367503502369,-0.9147212353685336,-0.721820838794217,-1.176070159759543,-0.6969304650426923,-0.8338275206760782,-0.6347045306638804,-0.6347045306638804,-0.3422426390834649,-0.9396116091200583,-0.47291710127896974,-1.2009605335110678,-0.46669450784108857,-0.79026936661091,-0.39202338658651437,-0.6035915634744745,-0.056003340940930624,-0.9084986419306524,-0.18045520969855425,-1.1200668188186125,-0.20534558345007897,-0.6969304650426923,-0.1617874293849107,-0.5289204422199003,0.2551263309531284,-0.827604927238197,0.1306744621955048,-1.0391731041261572,0.031112967189405902,-0.7342660256699793,0.03733556062728709,-0.5600334094093062,a
0.0,0.0,-0.49316748953083744,0.007954314347271571,-0.9227004642835024,-0.389761403016307,-1.1136040086180201,-0.8352030064635151,-1.1454212660071064,-1.2011014664380073,-0.7079339769071699,-0.890883206894416,-0.7397512342962562,-1.2408730381743651,-0.6761167195180836,-0.890883206894416,-0.612482204739911,-0.6761167195180836,-0.36589845997449233,-0.930654778630774,-0.40567003171085014,-1.2885989242579947,-0.3738527743217639,-0.819294377768972,-0.34998983127994915,-0.6045278903926394,-0.055680200430901,-0.9147461499362308,-0.07158882912544415,-1.1931471520907357,-0.08749745781998729,-0.7317969199489847,-0.08749745781998729,-0.5408933756144669,0.29430963084904815,-0.8113400634217003,0.2545380591126903,-1.0817867512289339,0.1988578586817893,-0.7636141773380709,0.15113197259815986,-0.5806649473508247,a
0.0,0.0,-0.4545864434223377,-0.026226140966673334,-0.86546265190022,-0.35842392654453553,-1.040303591678042,-0.7518160410446355,-1.0577876856558244,-1.092755873611389,-0.7081058061001799,-0.8829467458780021,-0.7168478530890711,-1.1714342965114088,-0.62942738320016,-0.8479785579224377,-0.5682330542779221,-0.62942738320016,-0.37590802052231775,-0.9266569808224577,-0.3933921145001,-1.2413706724225377,-0.3321977855778622,-0.7780421820113088,-0.30597164461118886,-0.55074896030014,-0.06993637591112889,-0.9179149338335666,-0.07867842290002,-1.1539502025336266,-0.05245228193334667,-0.7168478530890711,-0.06993637591112889,-0.5332648663223577,0.26226140966673334,-0.8392365109335467,0.21855117472227778,-1.0752717796336067,0.19232503375560445,-0.7518160410446355,0.15735684580004,-0.5944591952445956,a
0.0,0.0,-0.4650799676393043,0.054715290310506384,-0.9210407202268576,-0.31917252681128727,-1.0851865911583767,-0.7660140643470894,-1.0943058062101279,-1.1034250212618788,-0.7477756342435873,-0.848086999812849,-0.7660140643470894,-1.1946171717793894,-0.6748219138295788,-0.848086999812849,-0.6109874084673214,-0.6018681934155703,-0.4103646773287979,-0.9119215051751065,-0.44684153753580214,-1.258451677141647,-0.3647686020700426,-0.7842524944505915,-0.3374109569147894,-0.5471529031050639,-0.09119215051751065,-0.8936830750716043,-0.10943058062101277,-1.1581403115723852,-0.07295372041400852,-0.711298774036583,-0.07295372041400852,-0.5106760428980596,0.24621880639727875,-0.8116101396058447,0.20974194619027448,-1.0578289460031234,0.19150351608677235,-0.7386564191918362,0.1550266558797681,-0.5745105482603171,a
0.0,0.0,-0.44594535162637156,-0.05889844266763398,-0.8161641341086423,-0.46277347810283836,-0.9087188297292099,-0.9087188297292099,-0.7993360076321754,-1.2368672960203135,-0.61422661639104,-0.9339610194439102,-0.5216719207704724,-1.2789376122114806,-0.44594535162637156,-0.9339610194439102,-0.4291172251499047,-0.7151953752498411,-0.25242189714700275,-0.9676172723968439,-0.15145313828820164,-1.2957657386879475,-0.1346250118117348,-0.7993360076321754,-0.2019375177176022,-0.5973984899145732,0.05048437942940055,-0.9255469562056767,0.19352345447936878,-1.1527266636379794,0.15986720152643508,-0.7151953752498411,0.05048437942940055,-0.5637422369616395,0.3618047192440373,-0.8245781973468757,0.4880156678175387,-1.0349297783027114,0.4291172251499047,-0.7151953752498411,0.3029062765764033,-0.5805703634381063,a
0.0,0.0,-0.4617483581186537,-0.07103820894133134,-0.8666661490842423,-0.38360632828318925,-1.0158463878610382,-0.7743164774605116,-1.0016387460727718,-1.115299880378902,-0.7245897312015797,-0.8737699699783754,-0.7032782685191803,-1.165026626637834,-0.6038247760013163,-0.852458507295976,-0.5612018506365176,-0.6606553431543815,-0.38360632828318925,-0.9234967162373074,-0.3765025073890561,-1.2360648355791652,-0.30546429844772477,-0.8027317610370441,-0.3125681193418579,-0.5967209551071833,-0.07814202983546448,-0.9163928953431743,-0.03551910447066567,-1.165026626637834,-0.0213114626823994,-0.7387973729898459,-0.05683056715306507,-0.5683056715306507,0.24863373129465968,-0.852458507295976,0.24863373129465968,-1.0939884176965027,0.2273222686122603,-0.7885241192487779,0.15628405967092895,-0.6109285968954495,a
0.0,0.0,-0.4572594622286401,0.060967928297152016,-0.9348415672229976,-0.3454849270171948,-1.107584030731595,-0.8230670320115523,-1.077100066583019,-1.2091972445601817,-0.8027443892458349,-0.8230670320115523,-0.7620991037144003,-1.2193585659430404,-0.6300019257372376,-0.9043576030744216,-0.5791953188229442,-0.6503245685029548,-0.42677549808006415,-0.9043576030744216,-0.3658075697829121,-1.3108104583887683,-0.2641943559543254,-0.8332283533944109,-0.28451699872004277,-0.5182273905257921,-0.09145189244572803,-0.9145189244572802,-0.01016132138285867,-1.2600038514744751,0.04064528553143468,-0.7824217464801175,-0.01016132138285867,-0.4979047477600748,0.25403303457146675,-0.8433896747772696,0.3251622842514774,-1.1279066734973124,0.3048396414857601,-0.7824217464801175,0.2032264276571734,-0.5487113546743682,a
0.0,0.0,-0.48272430618162815,-0.10411700721564529,-0.8518664226734615,-0.44486357628502987,-1.012774524734004,-0.8329360577251623,-1.060100437104752,-1.1642174443203974,-0.5868413133972734,-0.9181226999925084,-0.6814931381387691,-1.2494040865877434,-0.6530975907163205,-0.9181226999925084,-0.596306495871423,-0.6814931381387691,-0.2934206566986367,-0.9559834298891068,-0.4070028463884316,-1.2872648164843417,-0.397537663914282,-0.8707967876217606,-0.34074656906938455,-0.6247020432938717,-0.009465182474149571,-0.9370530649408076,-0.10411700721564529,-1.2304737216394444,-0.132512554638094,-0.8045405103027136,-0.11358218968979486,-0.5679109484489743,0.3218162041210854,-0.861331605147611,0.21769919690544015,-1.1452870793720982,0.11358218968979486,-0.8518664226734615,0.08518664226734614,-0.6247020432938717,a
0.0,0.0,-0.34636007173690325,-0.2361545943660704,-0.5195401076053549,-0.5982583057273783,-0.6218737651639853,-0.842284719905651,-0.6927201434738065,-1.0863111340839238,-0.14956457643184456,-1.0075929359619002,-0.4014628104223196,-1.157157512393745,-0.4408219094833314,-0.8501565397178534,-0.35423189154910556,-0.6927201434738065,0.023615459436607037,-0.9997211161496979,-0.2912573330514868,-1.1177984133327332,-0.3384882519247009,-0.7793101614080322,-0.22828277455386803,-0.6533610444127947,0.19679549530505866,-0.9446183774642816,-0.12594911699523753,-1.046952035022912,-0.18105185568065396,-0.7005919632860088,-0.07871819812202346,-0.5746428462907712,0.38571917079791496,-0.8265410802812463,0.09446183774642815,-0.9367465576520791,-0.023615459436607037,-0.7084637830982111,0.03935909906101173,-0.5667710264785689,a
0.0,0.0,-0.44221211614997386,0.12472649429871058,-0.9297793211358425,-0.2040978997615264,-1.1565547653153163,-0.6349712437025266,-1.201909854151211,-1.020489498807632,-0.8504079156730266,-0.7710365102102109,-0.8617466878820004,-1.1225384486883951,-0.7256814213743161,-0.805052826837132,-0.6463100159115003,-0.5669386104486844,-0.48756720498586864,-0.8730854600909741,-0.5215835216127898,-1.2245873985691584,-0.38551825510510546,-0.7256814213743161,-0.35150193847818434,-0.4989059771948423,-0.17008158313460534,-0.8957630045089214,-0.17008158313460534,-1.16789353752429,-0.07937140546281582,-0.6916651047473951,-0.07937140546281582,-0.48756720498586864,0.17008158313460534,-0.8504079156730266,0.15874281092563164,-1.1111996764794216,0.18142035534357903,-0.7710365102102109,0.14740403871665797,-0.5782773826576582,a
0.0,0.0,-0.4563181139070544,0.1140795284767636,-0.9633382404704482,-0.17745704429718784,-1.2168483037521451,-0.6084241518760726,-1.2802258195725693,-0.9633382404704482,-0.823907705665515,-0.7605301898450907,-0.9126362278141088,-1.064742265783127,-0.7858811961732604,-0.7478546866810059,-0.6718016676964969,-0.5450466360556483,-0.5070201265633938,-0.8619342151577695,-0.6084241518760726,-1.2041728005880603,-0.4689936170711393,-0.7225036803528362,-0.40561610125071507,-0.4816691202352241,-0.20280805062535753,-0.8872852214859391,-0.26618556644578173,-1.1661462910958058,-0.16478154113310298,-0.7098281771887514,-0.1394305348049333,-0.4816691202352241,0.15210603796901814,-0.8619342151577695,0.07605301898450907,-1.1154442784394665,0.10140402531267877,-0.7858811961732604,0.10140402531267877,-0.5830731455479029,a
0.0,0.0,-0.4554525027941029,-0.08491487340229037,-0.7024775890553112,-0.40141576517446353,-0.7719533945662761,-0.7179166569466368,-0.9109050055882058,-0.9649417432078451,-0.4863306385767539,-0.8800268698055547,-0.6252822495986836,-1.2351254313060418,-0.7024775890553112,-1.4435528478389363,-0.7642338606206133,-1.6674193322631563,-0.2624641541525339,-0.9649417432078451,-0.34737902755482425,-1.3817965762736342,-0.42457436701145185,-1.6674193322631563,-0.4863306385767539,-1.8912858166873763,-0.05403673761963933,-0.9649417432078451,-0.10035394129361588,-1.350918440490983,-0.16982974680458074,-1.5979435267521915,-0.2393055523155456,-1.8218100111764115,0.15439067891325522,-0.903185471642543,0.18526881469590625,-1.2042472955233907,0.15439067891325522,-1.4126747120562853,0.12351254313060417,-1.5979435267521915,b
0.0,0.0,-0.425752677686782,-0.044816071335450736,-0.6871797604769113,-0.3958752967964815,-0.7693425579252376,-0.7394651770349371,-0.8888520814864396,-0.9859535693799162,-0.47803809424480787,-0.8888520814864396,-0.5975476178060098,-1.2548499973926206,-0.6498330343640356,-1.4789303540698742,-0.6946491056994863,-1.6955413655245528,-0.23901904712240393,-0.9710148789347659,-0.2987738089030049,-1.3892982113989727,-0.35105922546103074,-1.6806026750794025,-0.3884059515739064,-1.8972136865340812,-0.037346726112875615,-0.9710148789347659,-0.0672241070031761,-1.344482140063522,-0.0971014878934766,-1.5984398776310762,-0.14938690445150246,-1.8075815438631797,0.1643255948966527,-0.8888520814864396,0.21661101145467856,-1.1726871999442943,0.20914166623210342,-1.3743595209538226,0.1942029757869532,-1.5536238062956256,b
0.0,0.0,-0.4583099035422735,0.0,-0.6874648553134103,-0.3745802096258966,-0.7844150272165835,-0.713905811287003,-0.9298402850713434,-1.000349501000924,-0.449496251551076,-0.9122129810889483,-0.572887379427842,-1.3132341466884376,-0.6566170733442188,-1.5776437064243647,-0.7094989852914042,-1.8023918321999026,-0.18508669181514892,-0.9827221970185288,-0.25559590774472946,-1.4189979705828084,-0.3128846456875137,-1.7230689642791246,-0.37898703562149544,-1.9434102640590638,0.05728873794278419,-0.9606880670405349,0.017627303982395134,-1.3925570146092157,-0.03525460796479027,-1.6745938783275378,-0.07932286792077811,-1.9125624820898723,0.286443689713921,-0.8725515471285592,0.3305119496699088,-1.2162839747852643,0.3128846456875137,-1.4498457525519999,0.30407099369631607,-1.670187052331939,b
0.0,0.0,-0.4141212830254343,-0.03814274975234263,-0.692018459792502,-0.370529569022757,-0.7792018877978566,-0.7138143167938407,-0.8881811728045499,-0.9699156365595698,-0.5013047110307889,-0.8718342800535459,-0.6157329602878168,-1.226016956325299,-0.6702226027911634,-1.4494244905890201,-0.7029163882931714,-1.661934096352072,-0.2833461410174024,-0.9590177080589004,-0.3432847477710837,-1.3622410625836654,-0.39232542602409565,-1.629240310850064,-0.4141212830254343,-1.8580968093641197,-0.0708365352543506,-0.9535687438085658,-0.1144282492570279,-1.3295472770816574,-0.13622410625836653,-1.5693017040963826,-0.17981582026104384,-1.7927092383601038,0.15257099900937052,-0.8827322085542152,0.1852647845113785,-1.160629385321283,0.17981582026104384,-1.3622410625836654,0.17436685601070917,-1.5366079185943746,b
